StudentId,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,House
2235,C,A,A,A,A,A,B,A,A,A,G,A,A,H,A,B,A,A,A,A,A,B,A,A,B,A,A,Ravenclaw
2236,C,A,A,A,C,A,A,A,A,A,A,B,B,A,A,A,A,B,A,A,A,A,C,A,B,A,A,Ravenclaw
2237,C,A,A,A,C,A,A,A,A,A,A,B,A,E,A,A,A,A,A,A,E,A,A,B,C,A,A,Ravenclaw
2238,C,A,A,A,A,A,C,A,A,C,A,A,A,E,A,A,A,A,C,A,A,A,A,B,A,B,A,Ravenclaw
2239,C,A,A,A,A,A,C,A,A,D,A,A,E,A,A,A,B,A,A,A,A,A,A,B,A,B,A,Ravenclaw
2240,C,A,A,A,A,A,D,A,A,A,B,A,A,A,C,A,E,A,A,A,A,A,B,A,A,A,B,Ravenclaw
2241,C,A,A,A,A,A,A,A,B,B,A,A,C,A,A,A,A,A,A,E,A,A,A,B,A,A,C,Ravenclaw
2242,C,A,A,A,A,A,A,A,C,D,A,A,B,A,A,A,A,A,A,A,E,C,A,A,A,B,A,Ravenclaw
2243,C,A,A,A,A,A,A,A,C,A,A,E,A,C,A,B,A,A,A,A,A,A,A,C,B,A,A,Ravenclaw
2244,C,A,A,A,A,A,A,A,C,A,A,E,A,C,A,B,A,A,A,A,A,B,A,A,A,B,A,Ravenclaw
2245,C,A,A,A,A,A,A,A,C,A,E,A,A,C,A,A,A,B,A,A,A,A,A,B,A,A,C,Ravenclaw
2246,C,A,A,A,A,A,A,A,C,A,G,A,A,A,E,A,A,A,A,A,E,B,A,A,B,A,A,Ravenclaw
2247,C,A,A,A,A,A,A,A,D,A,A,B,A,A,E,A,A,A,C,A,A,A,B,A,A,A,C,Ravenclaw
2248,C,A,A,A,A,A,A,A,D,A,A,B,A,A,E,A,A,A,C,A,A,A,C,A,B,A,A,Ravenclaw
2249,C,A,A,A,A,A,A,C,A,B,A,A,B,A,A,B,A,A,A,A,A,C,A,A,A,B,A,Ravenclaw
2250,C,A,A,A,A,A,A,C,A,D,A,A,B,A,A,A,A,A,C,A,A,B,A,A,A,A,B,Ravenclaw
2251,C,A,A,A,A,A,A,C,A,D,A,A,B,A,A,A,A,A,A,E,A,A,A,C,A,B,A,Ravenclaw
2252,C,A,A,A,A,A,A,C,A,D,A,A,B,A,A,B,A,A,A,A,A,A,A,C,A,A,B,Ravenclaw
2253,C,A,A,A,A,A,A,C,A,D,A,A,B,A,A,B,A,A,A,A,A,B,A,A,A,B,A,Ravenclaw
2254,C,A,A,A,A,A,A,C,A,D,A,A,A,A,E,B,A,A,A,A,A,C,A,A,B,A,A,Ravenclaw
2255,C,A,A,A,A,A,A,C,A,D,A,A,A,A,E,A,B,A,A,A,A,A,A,B,A,B,A,Ravenclaw
2256,C,A,A,A,A,A,A,C,A,A,A,E,B,A,A,A,A,A,A,D,A,A,C,A,A,A,B,Ravenclaw
2257,C,A,A,A,A,A,A,C,A,A,A,E,B,A,A,A,A,A,A,A,E,A,A,C,A,B,A,Ravenclaw
2258,C,A,A,A,A,A,A,C,A,A,A,E,A,A,E,A,B,A,A,A,A,A,A,B,A,B,A,Ravenclaw
2259,C,A,A,A,A,A,A,C,A,A,A,E,A,H,A,B,A,A,A,A,A,A,C,A,A,A,B,Ravenclaw
2260,C,A,A,A,A,A,A,C,A,A,A,E,A,H,A,A,A,B,A,A,A,B,A,A,A,B,A,Ravenclaw
2261,C,A,A,A,A,A,A,C,A,A,A,F,A,A,E,A,C,A,A,A,A,A,A,B,A,A,C,Ravenclaw
2262,C,A,A,A,A,A,A,C,A,A,G,A,B,A,A,B,A,A,A,A,A,A,A,C,A,A,B,Ravenclaw
2263,C,A,A,A,A,A,A,C,A,A,G,A,B,A,A,B,A,A,A,A,A,C,A,A,A,A,B,Ravenclaw
2264,C,A,A,A,A,A,A,C,A,A,G,A,B,A,A,A,A,B,A,A,A,A,C,A,A,A,B,Ravenclaw
2265,C,A,A,A,A,A,A,C,A,A,G,A,A,A,E,A,A,A,C,A,A,A,C,A,B,A,A,Ravenclaw
2266,C,A,A,A,A,A,A,C,A,A,G,A,A,A,E,A,A,A,A,D,A,B,A,A,B,A,A,Ravenclaw
2267,C,A,A,A,A,A,E,A,A,A,A,B,A,C,A,D,A,A,A,A,A,B,A,A,A,A,C,Ravenclaw
2268,C,A,A,A,A,C,A,A,A,D,A,A,A,A,E,A,C,A,A,A,A,A,A,C,B,A,A,Ravenclaw
2269,C,A,A,A,A,C,A,A,A,D,A,A,A,A,E,A,C,A,A,A,A,B,A,A,B,A,A,Ravenclaw
2270,C,A,A,A,A,C,A,A,A,D,A,A,A,A,E,D,A,A,A,A,A,B,A,A,A,A,C,Ravenclaw
2271,C,A,A,A,A,C,A,A,A,D,A,A,A,A,H,A,A,E,A,A,A,C,A,A,A,B,A,Ravenclaw
2272,C,A,A,A,A,C,A,A,A,A,B,A,A,H,A,A,E,A,A,A,A,A,A,C,A,A,B,Ravenclaw
2273,C,A,A,A,A,C,A,A,A,A,A,E,A,E,A,A,A,A,A,A,C,A,A,B,A,A,B,Ravenclaw
2274,C,A,A,A,A,C,A,A,A,A,A,E,G,A,A,A,A,A,C,A,A,B,A,A,B,A,A,Ravenclaw
2275,C,A,A,A,A,C,A,A,A,A,G,A,A,A,E,A,B,A,A,A,A,B,A,A,B,A,A,Ravenclaw
2276,C,A,A,A,E,A,A,A,A,A,A,B,A,A,E,A,A,A,A,E,A,B,A,A,A,B,A,Ravenclaw
2277,C,A,A,A,E,A,A,A,A,A,A,B,A,A,E,D,A,A,A,A,A,B,A,A,A,B,A,Ravenclaw
2278,C,A,A,A,E,A,A,A,A,D,A,A,B,A,A,A,B,A,A,A,A,A,C,A,B,A,A,Ravenclaw
2279,C,A,A,A,E,A,A,A,A,D,A,A,A,A,E,A,A,A,C,A,A,C,A,A,B,A,A,Ravenclaw
2280,C,A,A,A,E,A,A,A,A,D,A,A,A,A,E,A,A,B,A,A,A,B,A,A,A,B,A,Ravenclaw
2281,C,A,A,A,E,A,A,A,A,D,A,A,A,A,E,A,A,A,A,A,E,A,A,C,A,B,A,Ravenclaw
2282,C,A,A,A,E,A,A,A,A,A,A,C,A,C,A,A,A,A,C,A,A,A,A,C,A,A,C,Ravenclaw
2283,C,A,A,A,E,A,A,A,A,A,A,E,B,A,A,B,A,A,A,A,A,A,A,C,A,B,A,Ravenclaw
2284,C,A,A,A,E,A,A,A,A,A,A,E,B,A,A,B,A,A,A,A,A,B,A,A,A,B,A,Ravenclaw
2285,C,A,A,A,E,A,A,A,A,A,A,E,B,A,A,B,A,A,A,A,A,C,A,A,A,A,B,Ravenclaw
2286,C,A,A,A,E,A,A,A,A,A,A,E,B,A,A,A,A,B,A,A,A,A,C,A,B,A,A,Ravenclaw
2287,C,A,A,A,E,A,A,A,A,A,A,E,A,A,E,A,A,B,A,A,A,B,A,A,A,B,A,Ravenclaw
2288,C,A,A,A,E,A,A,A,A,A,A,E,A,A,E,A,A,B,A,A,A,A,C,A,B,A,A,Ravenclaw
2289,C,A,A,A,E,A,A,A,A,A,A,E,A,C,A,A,A,B,A,A,A,A,C,A,B,A,A,Ravenclaw
2290,C,A,A,A,E,A,A,A,A,A,A,E,A,H,A,A,A,A,A,A,E,B,A,A,A,B,A,Ravenclaw
2291,C,A,A,A,E,A,A,A,A,A,E,A,A,A,H,A,A,D,A,A,A,A,C,A,B,A,A,Ravenclaw
2292,C,A,A,A,E,A,A,A,A,A,A,F,B,A,A,A,A,B,A,A,A,C,A,A,B,A,A,Ravenclaw
2293,C,A,A,A,E,A,A,A,A,A,F,A,A,A,E,A,A,B,A,A,A,C,A,A,A,B,A,Ravenclaw
2294,C,A,A,A,E,A,A,A,A,A,G,A,A,A,E,B,A,A,A,A,A,A,A,C,A,B,A,Ravenclaw
2295,C,A,A,A,A,D,A,A,A,A,A,B,A,A,H,B,A,A,A,A,A,A,C,A,A,B,A,Ravenclaw
2296,C,A,A,A,A,D,A,A,A,B,A,A,A,A,E,A,A,A,A,D,A,B,A,A,B,A,A,Ravenclaw
2297,C,A,A,A,A,D,A,A,A,D,A,A,A,A,E,A,A,B,A,A,A,A,A,C,A,B,A,Ravenclaw
2298,C,A,A,A,A,D,A,A,A,A,A,E,A,A,E,A,A,A,A,A,E,A,A,C,A,A,C,Ravenclaw
2299,C,A,A,A,A,A,A,A,E,D,A,A,B,A,A,A,A,B,A,A,A,A,B,A,A,B,A,Ravenclaw
2300,C,A,A,A,A,A,A,A,E,D,A,A,B,A,A,A,A,A,A,E,A,A,B,A,A,B,A,Ravenclaw
2301,C,A,A,A,A,A,A,A,E,A,A,E,A,C,A,D,A,A,A,A,A,B,A,A,B,A,A,Ravenclaw
2302,C,A,A,A,A,A,A,D,A,A,A,E,A,A,H,A,A,B,A,A,A,A,A,B,A,C,A,Ravenclaw
2303,C,A,A,A,A,A,A,E,A,A,A,B,A,B,A,A,A,A,C,A,A,A,A,C,C,A,A,Ravenclaw
2304,C,A,A,A,A,A,A,E,A,A,A,B,A,C,A,A,A,A,A,A,D,A,A,B,B,A,A,Ravenclaw
2305,C,A,A,A,A,A,A,E,A,A,A,E,A,A,E,A,A,A,A,E,A,A,A,B,A,B,A,Ravenclaw
2306,A,A,C,A,A,A,B,A,A,A,A,B,A,A,E,A,A,B,A,A,A,B,A,A,A,C,A,Ravenclaw
2307,A,A,C,A,A,A,B,A,A,A,A,B,A,A,H,D,A,A,A,A,A,A,C,A,B,A,A,Ravenclaw
2308,A,A,C,A,A,A,B,A,A,B,A,A,A,E,A,B,A,A,A,A,A,A,C,A,A,C,A,Ravenclaw
2309,A,A,C,A,A,A,B,A,A,A,A,C,A,C,A,A,A,B,A,A,A,A,A,B,A,B,A,Ravenclaw
2310,A,A,C,A,A,A,B,A,A,A,A,E,A,A,H,D,A,A,A,A,A,A,B,A,A,A,B,Ravenclaw
2311,A,A,C,A,A,A,B,A,A,A,A,F,A,C,A,A,A,A,C,A,A,B,A,A,A,C,A,Ravenclaw
2312,A,A,C,A,A,A,B,A,A,A,G,A,A,A,E,A,A,A,C,A,A,A,C,A,A,A,C,Ravenclaw
2313,A,A,C,A,C,A,A,A,A,D,A,A,G,A,A,A,A,E,A,A,A,B,A,A,A,A,C,Ravenclaw
2314,A,A,C,A,A,A,D,A,A,A,A,B,B,A,A,A,A,A,C,A,A,B,A,A,B,A,A,Ravenclaw
2315,A,A,C,A,A,A,D,A,A,A,A,B,A,C,A,A,A,A,C,A,A,C,A,A,A,A,B,Ravenclaw
2316,A,A,C,A,A,A,A,A,C,D,A,A,A,B,A,A,A,A,A,D,A,B,A,A,A,C,A,Ravenclaw
2317,A,A,C,A,A,A,A,A,C,A,F,A,A,A,E,A,A,A,A,A,E,A,A,B,B,A,A,Ravenclaw
2318,A,A,C,A,A,A,A,C,A,A,A,B,A,A,E,A,A,B,A,A,A,C,A,A,A,B,A,Ravenclaw
2319,A,A,C,A,A,A,A,C,A,A,A,B,A,A,E,C,A,A,A,A,A,A,B,A,A,A,C,Ravenclaw
2320,A,A,C,A,A,A,A,C,A,A,A,B,A,C,A,A,C,A,A,A,A,B,A,A,A,B,A,Ravenclaw
2321,A,A,C,A,A,A,A,C,A,B,A,A,A,C,A,A,C,A,A,A,A,B,A,A,B,A,A,Ravenclaw
2322,A,A,C,A,A,A,A,C,A,A,A,C,B,A,A,A,A,A,A,D,A,A,A,B,A,A,C,Ravenclaw
2323,A,A,C,A,A,A,A,C,A,A,A,D,A,C,A,A,C,A,A,A,A,A,B,A,A,B,A,Ravenclaw
2324,A,A,C,A,A,A,A,C,A,D,A,A,B,A,A,A,A,A,A,E,A,A,A,B,A,A,C,Ravenclaw
2325,A,A,C,A,A,A,A,C,A,D,A,A,A,C,A,B,A,A,A,A,A,A,A,B,A,B,A,Ravenclaw
2326,A,A,C,A,A,A,A,C,A,D,A,A,A,C,A,A,A,B,A,A,A,A,C,A,B,A,A,Ravenclaw
2327,A,A,C,A,A,A,A,C,A,D,A,A,A,D,A,A,A,B,A,A,A,A,C,A,B,A,A,Ravenclaw
2328,A,A,C,A,A,A,A,C,A,D,A,A,A,A,E,A,A,A,A,E,A,A,A,C,B,A,A,Ravenclaw
2329,A,A,C,A,A,A,A,C,A,D,A,A,A,A,E,D,A,A,A,A,A,A,A,C,B,A,A,Ravenclaw
2330,A,A,C,A,A,A,A,C,A,D,A,A,A,H,A,A,A,A,C,A,A,A,A,B,B,A,A,Ravenclaw
2331,A,A,C,A,A,A,A,C,A,D,A,A,A,H,A,A,A,B,A,A,A,A,A,B,B,A,A,Ravenclaw
2332,A,A,C,A,A,A,A,C,A,A,A,E,A,A,E,A,A,D,A,A,A,A,C,A,A,A,B,Ravenclaw
2333,A,A,C,A,A,A,A,C,A,A,A,E,A,A,E,D,A,A,A,A,A,B,A,A,A,A,B,Ravenclaw
2334,A,A,C,A,A,A,A,C,A,A,A,F,A,A,E,A,A,A,C,A,A,A,A,B,B,A,A,Ravenclaw
2335,A,A,C,A,A,A,A,C,A,A,A,F,A,A,E,A,A,D,A,A,A,A,A,C,B,A,A,Ravenclaw
2336,A,A,C,A,A,A,A,C,A,A,G,A,A,B,A,A,A,A,A,C,A,A,A,B,A,A,C,Ravenclaw
2337,A,A,C,A,A,A,A,C,A,A,G,A,A,A,E,D,A,A,A,A,A,A,A,B,A,A,C,Ravenclaw
2338,A,A,C,A,A,A,A,C,A,A,G,A,A,A,E,D,A,A,A,A,A,B,A,A,B,A,A,Ravenclaw
2339,A,A,C,A,A,A,A,C,A,A,G,A,A,A,H,A,A,A,C,A,A,A,A,B,B,A,A,Ravenclaw
2340,A,A,C,A,D,A,A,A,A,D,A,A,D,A,A,A,A,A,C,A,A,B,A,A,B,A,A,Ravenclaw
2341,A,A,C,A,A,C,A,A,A,B,A,A,A,C,A,A,A,A,D,A,A,A,A,C,C,A,A,Ravenclaw
2342,A,A,C,A,A,C,A,A,A,D,A,A,A,A,E,A,A,B,A,A,A,A,A,C,A,C,A,Ravenclaw
2343,A,A,C,A,A,C,A,A,A,A,C,A,A,A,H,A,E,A,A,A,A,A,A,C,A,B,A,Ravenclaw
2344,A,A,C,A,A,C,A,A,A,G,A,A,G,A,A,A,A,A,C,A,A,A,B,A,A,A,C,Ravenclaw
2345,A,A,C,A,E,A,A,A,A,D,A,A,A,C,A,A,A,B,A,A,A,C,A,A,A,A,B,Ravenclaw
2346,A,A,C,A,E,A,A,A,A,D,A,A,A,H,A,A,A,A,C,A,A,A,C,A,A,B,A,Ravenclaw
2347,A,A,C,A,E,A,A,A,A,D,A,A,A,H,A,A,A,B,A,A,A,A,C,A,B,A,A,Ravenclaw
2348,A,A,C,A,E,A,A,A,A,D,A,A,A,H,A,A,A,A,A,A,E,B,A,A,A,B,A,Ravenclaw
2349,A,A,C,A,E,A,A,A,A,A,A,F,A,A,E,A,A,A,C,A,A,A,B,A,A,B,A,Ravenclaw
2350,A,A,C,A,E,A,A,A,A,A,G,A,A,A,E,A,A,A,C,A,A,B,A,A,B,A,A,Ravenclaw
2351,A,A,C,A,A,D,A,A,A,A,A,F,A,D,A,A,A,A,C,A,A,A,B,A,A,B,A,Ravenclaw
2352,A,A,C,A,A,D,A,A,A,A,F,A,A,C,A,A,A,A,A,A,E,A,B,A,A,A,C,Ravenclaw
2353,A,A,C,A,A,E,A,A,A,A,A,B,A,C,A,B,A,A,A,A,A,B,A,A,A,A,B,Ravenclaw
2354,A,A,C,A,A,A,A,E,A,B,A,A,A,A,E,A,A,D,A,A,A,A,C,A,A,B,A,Ravenclaw
2355,A,A,C,A,A,A,A,E,A,B,A,A,G,A,A,B,A,A,A,A,A,A,C,A,A,A,B,Ravenclaw
2356,A,A,C,A,A,A,A,E,A,A,A,F,A,A,G,A,A,A,A,D,A,B,A,A,A,A,C,Ravenclaw
2357,A,A,D,A,C,A,A,A,A,B,A,A,A,G,A,A,A,E,A,A,A,B,A,A,A,B,A,Ravenclaw
2358,A,A,D,A,A,A,D,A,A,A,A,E,A,C,A,A,E,A,A,A,A,A,B,A,A,B,A,Ravenclaw
2359,A,A,D,A,A,A,A,A,B,A,A,E,B,A,A,A,A,D,A,A,A,A,A,B,A,B,A,Ravenclaw
2360,A,A,D,A,A,A,A,A,B,A,A,E,B,A,A,A,A,D,A,A,A,B,A,A,A,B,A,Ravenclaw
2361,A,A,D,A,A,A,A,A,D,A,A,B,A,A,H,E,A,A,A,A,A,A,B,A,A,B,A,Ravenclaw
2362,A,A,D,A,A,A,A,A,D,A,D,A,A,A,H,A,A,A,A,A,C,A,A,B,A,B,A,Ravenclaw
2363,A,A,D,A,A,A,A,C,A,B,A,A,E,A,A,A,A,A,A,A,E,A,C,A,A,C,A,Ravenclaw
2364,A,A,D,A,A,A,E,A,A,D,A,A,A,A,H,A,A,A,A,E,A,A,B,A,A,A,C,Ravenclaw
2365,A,A,D,A,A,D,A,A,A,B,A,A,A,B,A,A,A,A,A,A,D,A,A,B,A,B,A,Ravenclaw
2366,A,A,D,A,A,D,A,A,A,A,A,E,G,A,A,A,A,A,A,D,A,B,A,A,A,C,A,Ravenclaw
2367,A,A,A,D,A,A,B,A,A,A,A,D,A,B,A,A,A,A,A,A,E,A,C,A,A,C,A,Ravenclaw
2368,A,A,A,D,A,A,D,A,A,D,A,A,A,A,E,B,A,A,A,A,A,A,A,B,B,A,A,Ravenclaw
2369,A,A,A,D,A,A,A,A,B,D,A,A,B,A,A,A,A,A,A,A,E,B,A,A,B,A,A,Ravenclaw
2370,A,A,A,D,A,A,A,A,C,A,F,A,A,A,E,A,A,D,A,A,A,A,A,B,B,A,A,Ravenclaw
2371,A,A,A,D,A,A,A,A,C,A,G,A,A,C,A,A,A,A,C,A,A,A,A,B,A,B,A,Ravenclaw
2372,A,A,A,D,A,A,A,C,A,A,A,B,A,A,E,A,B,A,A,A,A,A,A,B,A,A,C,Ravenclaw
2373,A,A,A,D,A,A,A,C,A,C,A,A,A,H,A,A,A,A,A,D,A,A,A,B,B,A,A,Ravenclaw
2374,A,A,A,D,A,A,A,C,A,A,A,D,A,A,D,A,A,A,A,A,E,A,A,B,C,A,A,Ravenclaw
2375,A,A,A,D,A,A,A,C,A,A,D,A,B,A,A,A,A,A,A,B,A,C,A,A,B,A,A,Ravenclaw
2376,A,A,A,D,D,A,A,A,A,A,A,B,A,C,A,A,C,A,A,A,A,B,A,A,A,A,C,Ravenclaw
2377,A,A,A,D,D,A,A,A,A,B,A,A,B,A,A,A,A,B,A,A,A,A,C,A,A,B,A,Ravenclaw
2378,A,A,A,D,D,A,A,A,A,A,G,A,A,B,A,A,A,A,A,A,E,A,B,A,A,B,A,Ravenclaw
2379,A,A,A,D,A,A,E,A,A,B,A,A,A,G,A,B,A,A,A,A,A,A,A,B,C,A,A,Ravenclaw
2380,A,A,A,D,A,C,A,A,A,A,A,D,B,A,A,A,A,A,A,B,A,B,A,A,A,A,C,Ravenclaw
2381,A,A,A,D,A,C,A,A,A,D,A,A,B,A,A,A,A,B,A,A,A,B,A,A,A,A,C,Ravenclaw
2382,A,A,A,D,A,C,A,A,A,D,A,A,A,A,E,A,A,D,A,A,A,B,A,A,A,B,A,Ravenclaw
2383,A,A,A,D,E,A,A,A,A,A,B,A,A,A,H,A,A,A,A,D,A,B,A,A,C,A,A,Ravenclaw
2384,A,A,A,D,E,A,A,A,A,A,G,A,A,A,E,A,A,A,C,A,A,A,C,A,A,A,B,Ravenclaw
2385,A,A,A,D,A,D,A,A,A,G,A,A,A,A,D,A,A,A,A,A,E,A,A,C,A,A,B,Ravenclaw
2386,A,A,A,D,A,A,A,D,A,A,G,A,A,A,E,A,A,A,A,A,E,A,C,A,A,C,A,Ravenclaw
2387,D,A,A,A,A,A,B,A,A,A,C,A,A,D,A,D,A,A,A,A,A,A,B,A,A,A,C,Ravenclaw
2388,D,A,A,A,A,B,A,A,A,B,A,A,A,F,A,A,E,A,A,A,A,B,A,A,A,A,C,Ravenclaw
2389,D,A,A,A,A,A,A,A,B,A,E,A,E,A,A,A,A,A,A,A,E,B,A,A,A,B,A,Ravenclaw
2390,D,A,A,A,A,C,A,A,A,B,A,A,B,A,A,E,A,A,A,A,A,A,A,B,C,A,A,Ravenclaw
2391,D,A,A,A,A,C,A,A,A,B,A,A,A,A,F,A,A,E,A,A,A,A,A,B,A,B,A,Ravenclaw
2392,D,A,A,A,A,C,A,A,A,D,A,A,A,A,E,A,A,A,C,A,A,A,C,A,A,A,C,Ravenclaw
2393,D,A,A,A,E,A,A,A,A,B,A,A,A,A,E,A,A,A,B,A,A,B,A,A,B,A,A,Ravenclaw
2394,D,A,A,A,A,D,A,A,A,A,A,B,B,A,A,A,A,A,A,A,E,A,B,A,C,A,A,Ravenclaw
2395,D,A,A,A,A,D,A,A,A,A,D,A,A,C,A,C,A,A,A,A,A,A,A,B,A,B,A,Ravenclaw
2396,A,A,A,E,A,A,B,A,A,C,A,A,A,D,A,A,A,A,A,A,C,A,C,A,A,B,A,Ravenclaw
2397,A,A,A,E,A,A,B,A,A,A,D,A,A,C,A,A,A,A,A,A,E,A,A,C,A,B,A,Ravenclaw
2398,A,A,A,E,C,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,E,B,A,A,A,A,B,Ravenclaw
2399,A,A,A,E,A,A,D,A,A,A,A,E,E,A,A,A,A,A,C,A,A,B,A,A,B,A,A,Ravenclaw
2400,A,A,A,E,A,A,D,A,A,A,G,A,A,B,A,B,A,A,A,A,A,A,A,B,A,B,A,Ravenclaw
2401,A,A,A,E,A,B,A,A,A,A,A,B,G,A,A,D,A,A,A,A,A,A,A,B,B,A,A,Ravenclaw
2402,A,A,A,E,A,B,A,A,A,B,A,A,C,A,A,A,B,A,A,A,A,A,A,B,A,B,A,Ravenclaw
2403,A,A,A,E,A,A,A,A,B,A,F,A,B,A,A,A,A,A,A,A,E,C,A,A,B,A,A,Ravenclaw
2404,A,A,A,E,A,A,A,A,C,A,A,C,A,A,E,C,A,A,A,A,A,B,A,A,A,A,C,Ravenclaw
2405,A,A,A,E,A,A,A,A,C,A,C,A,G,A,A,A,E,A,A,A,A,A,C,A,A,C,A,Ravenclaw
2406,A,A,A,E,A,A,A,A,D,D,A,A,A,C,A,A,A,B,A,A,A,A,A,C,A,A,C,Ravenclaw
2407,A,A,A,E,A,A,A,C,A,A,A,B,A,B,A,A,A,A,A,E,A,A,A,B,C,A,A,Ravenclaw
2408,A,A,A,E,A,A,A,C,A,D,A,A,B,A,A,A,A,A,A,A,D,A,A,B,A,B,A,Ravenclaw
2409,A,A,A,E,D,A,A,A,A,A,A,B,B,A,A,A,A,B,A,A,A,C,A,A,A,B,A,Ravenclaw
2410,A,A,A,E,D,A,A,A,A,A,A,B,A,A,H,B,A,A,A,A,A,C,A,A,B,A,A,Ravenclaw
2411,A,A,A,E,A,C,A,A,A,A,C,A,A,A,H,B,A,A,A,A,A,A,B,A,C,A,A,Ravenclaw
2412,A,A,A,E,A,C,A,A,A,A,G,A,A,A,H,A,A,A,A,E,A,B,A,A,B,A,A,Ravenclaw
2413,A,A,A,E,E,A,A,A,A,D,A,A,A,A,E,A,E,A,A,A,A,A,B,A,A,C,A,Ravenclaw
2414,A,A,A,E,E,A,A,A,A,A,E,A,B,A,A,A,A,A,A,A,E,A,B,A,A,B,A,Ravenclaw
2415,A,A,A,E,E,A,A,A,A,A,A,F,A,A,E,B,A,A,A,A,A,B,A,A,B,A,A,Ravenclaw
2416,A,A,A,E,A,D,A,A,A,A,D,A,A,A,H,A,E,A,A,A,A,A,C,A,A,A,B,Ravenclaw
2417,A,A,A,E,A,E,A,A,A,A,A,B,A,A,H,A,A,A,A,E,A,C,A,A,B,A,A,Ravenclaw
2418,A,B,A,A,A,A,C,A,A,C,A,A,A,A,E,A,A,E,A,A,A,A,A,C,A,B,A,Ravenclaw
2419,A,B,A,A,A,A,A,A,B,C,A,A,A,F,A,B,A,A,A,A,A,B,A,A,B,A,A,Ravenclaw
2420,A,B,A,A,A,A,A,C,A,A,G,A,B,A,A,A,A,A,A,E,A,B,A,A,A,B,A,Ravenclaw
2421,A,B,A,A,D,A,A,A,A,A,A,B,A,B,A,C,A,A,A,A,A,A,C,A,B,A,A,Ravenclaw
2422,A,B,A,A,A,A,E,A,A,D,A,A,A,A,E,B,A,A,A,A,A,A,C,A,A,A,C,Ravenclaw
2423,A,B,A,A,A,C,A,A,A,B,A,A,A,A,G,A,A,A,A,A,E,A,A,B,A,A,B,Ravenclaw
2424,A,B,A,A,A,C,A,A,A,A,F,A,A,C,A,A,A,A,B,A,A,A,B,A,A,A,C,Ravenclaw
2425,A,C,A,A,B,A,A,A,A,B,A,A,A,A,E,A,A,A,A,E,A,A,B,A,A,A,C,Ravenclaw
2426,A,C,A,A,A,A,A,B,A,A,A,B,G,A,A,A,A,A,C,A,A,A,A,B,B,A,A,Ravenclaw
2427,A,C,A,A,A,A,C,A,A,B,A,A,A,A,E,A,A,A,A,A,E,B,A,A,B,A,A,Ravenclaw
2428,A,C,A,A,A,B,A,A,A,A,E,A,A,A,E,D,A,A,A,A,A,B,A,A,A,A,C,Ravenclaw
2429,A,C,A,A,A,A,A,A,C,A,A,E,A,A,F,A,A,A,B,A,A,A,A,B,A,A,C,Ravenclaw
2430,A,C,A,A,A,A,A,A,D,A,A,B,A,B,A,A,E,A,A,A,A,A,B,A,C,A,A,Ravenclaw
2431,A,C,A,A,A,A,A,A,D,B,A,A,C,A,A,B,A,A,A,A,A,A,B,A,A,A,C,Ravenclaw
2432,A,C,A,A,A,A,A,C,A,A,A,B,E,A,A,A,A,B,A,A,A,A,C,A,B,A,A,Ravenclaw
2433,A,C,A,A,A,A,A,C,A,D,A,A,A,H,A,A,A,A,C,A,A,A,B,A,A,A,B,Ravenclaw
2434,A,C,A,A,A,A,A,C,A,F,A,A,A,C,A,A,A,A,D,A,A,B,A,A,A,A,C,Ravenclaw
2435,A,C,A,A,A,A,A,C,A,A,G,A,A,A,E,A,A,B,A,A,A,A,A,B,A,C,A,Ravenclaw
2436,A,C,A,A,D,A,A,A,A,A,A,B,A,A,E,A,A,A,A,D,A,A,A,C,A,A,C,Ravenclaw
2437,A,C,A,A,A,A,E,A,A,A,A,C,A,A,H,A,E,A,A,A,A,A,A,B,A,A,C,Ravenclaw
2438,A,C,A,A,A,C,A,A,A,A,A,B,A,B,A,A,A,A,C,A,A,A,C,A,A,A,C,Ravenclaw
2439,A,C,A,A,A,C,A,A,A,A,A,B,A,B,A,D,A,A,A,A,A,B,A,A,A,A,C,Ravenclaw
2440,A,C,A,A,A,C,A,A,A,A,A,B,A,B,A,A,A,A,A,A,E,A,C,A,A,B,A,Ravenclaw
2441,A,C,A,A,A,C,A,A,A,A,A,E,A,C,A,A,A,A,C,A,A,A,C,A,B,A,A,Ravenclaw
2442,A,C,A,A,A,C,A,A,A,D,A,A,A,A,C,A,A,D,A,A,A,A,A,B,A,A,C,Ravenclaw
2443,A,C,A,A,A,C,A,A,A,D,A,A,A,C,A,A,A,A,A,B,A,A,B,A,A,A,C,Ravenclaw
2444,A,C,A,A,A,C,A,A,A,D,A,A,D,A,A,A,A,A,C,A,A,B,A,A,A,A,C,Ravenclaw
2445,A,C,A,A,E,A,A,A,A,D,A,A,B,A,A,A,A,A,C,A,A,C,A,A,A,A,C,Ravenclaw
2446,A,C,A,A,E,A,A,A,A,D,A,A,A,A,E,A,A,A,A,E,A,C,A,A,B,A,A,Ravenclaw
2447,A,C,A,A,E,A,A,A,A,A,G,A,G,A,A,E,A,A,A,A,A,A,A,B,A,B,A,Ravenclaw
2448,A,C,A,A,A,A,A,A,E,A,A,B,E,A,A,A,A,B,A,A,A,A,B,A,A,B,A,Ravenclaw
